nohup: ignoring input
Using GPU (CUDA)
Step 36900: loss = 1.6991, lr = 0.0002, speed = 91890 tok/s
Step 37000: loss = 1.6137, lr = 0.0002, speed = 91906 tok/s
Step 37000: validation loss = 1.6016
Step 37100: loss = 1.5491, lr = 0.0002, speed = 91742 tok/s
Step 37200: loss = 1.5857, lr = 0.0002, speed = 91759 tok/s
Step 37300: loss = 1.6393, lr = 0.0002, speed = 91775 tok/s
Step 37400: loss = 1.6679, lr = 0.0002, speed = 91792 tok/s
Step 37500: loss = 1.7327, lr = 0.0002, speed = 91808 tok/s
Step 37600: loss = 1.6380, lr = 0.0002, speed = 91824 tok/s
Step 37700: loss = 1.6509, lr = 0.0002, speed = 91840 tok/s
Step 37800: loss = 1.6891, lr = 0.0002, speed = 91856 tok/s
Step 37900: loss = 1.6694, lr = 0.0002, speed = 91872 tok/s
Step 38000: loss = 1.6470, lr = 0.0002, speed = 91888 tok/s
Step 38000: validation loss = 1.5978
Step 38100: loss = 1.6190, lr = 0.0002, speed = 91731 tok/s
Step 38200: loss = 1.6817, lr = 0.0002, speed = 91746 tok/s
Step 38300: loss = 1.6443, lr = 0.0002, speed = 91762 tok/s
Step 38400: loss = 1.7931, lr = 0.0002, speed = 91778 tok/s
Step 38500: loss = 1.7244, lr = 0.0002, speed = 91793 tok/s
Step 38600: loss = 1.7139, lr = 0.0002, speed = 91809 tok/s
Step 38700: loss = 1.5940, lr = 0.0002, speed = 91825 tok/s
Step 38800: loss = 1.6513, lr = 0.0002, speed = 91841 tok/s
Step 38900: loss = 1.6471, lr = 0.0002, speed = 91856 tok/s
Step 39000: loss = 1.6786, lr = 0.0002, speed = 91872 tok/s
Step 39000: validation loss = 1.5916
Step 39100: loss = 1.6980, lr = 0.0002, speed = 91718 tok/s
Step 39200: loss = 1.6711, lr = 0.0002, speed = 91734 tok/s
Step 39300: loss = 1.7813, lr = 0.0002, speed = 91749 tok/s
Step 39400: loss = 1.6156, lr = 0.0002, speed = 91765 tok/s
Step 39500: loss = 1.7140, lr = 0.0002, speed = 91780 tok/s
Step 39600: loss = 1.6364, lr = 0.0002, speed = 91795 tok/s
Step 39700: loss = 1.7383, lr = 0.0002, speed = 91810 tok/s
Step 39800: loss = 1.6146, lr = 0.0002, speed = 91826 tok/s
Step 39900: loss = 1.6899, lr = 0.0002, speed = 91841 tok/s
Step 40000: loss = 1.5806, lr = 0.0002, speed = 91857 tok/s
Step 40000: validation loss = 1.5860
Step 40100: loss = 1.6534, lr = 0.0002, speed = 91710 tok/s
Step 40200: loss = 1.6689, lr = 0.0002, speed = 91725 tok/s
Step 40300: loss = 1.7021, lr = 0.0002, speed = 91740 tok/s
Step 40400: loss = 1.6040, lr = 0.0002, speed = 91755 tok/s
Step 40500: loss = 1.6518, lr = 0.0002, speed = 91770 tok/s
Step 40600: loss = 1.8400, lr = 0.0002, speed = 91785 tok/s
Step 40700: loss = 1.7442, lr = 0.0002, speed = 91800 tok/s
Step 40800: loss = 1.6490, lr = 0.0002, speed = 91815 tok/s
Step 40900: loss = 1.7453, lr = 0.0002, speed = 91830 tok/s
Step 41000: loss = 1.6504, lr = 0.0002, speed = 91845 tok/s
Step 41000: validation loss = 1.5739
Step 41100: loss = 1.5723, lr = 0.0002, speed = 91699 tok/s
Step 41200: loss = 1.6207, lr = 0.0002, speed = 91714 tok/s
Step 41300: loss = 1.5573, lr = 0.0002, speed = 91729 tok/s
Step 41400: loss = 1.7166, lr = 0.0002, speed = 91744 tok/s
Step 41500: loss = 1.6427, lr = 0.0002, speed = 91759 tok/s
Step 41600: loss = 1.6603, lr = 0.0002, speed = 91774 tok/s
Step 41700: loss = 1.7295, lr = 0.0002, speed = 91789 tok/s
Step 41800: loss = 1.7386, lr = 0.0002, speed = 91804 tok/s
Step 41900: loss = 1.6166, lr = 0.0002, speed = 91818 tok/s
Step 42000: loss = 1.6486, lr = 0.0002, speed = 91833 tok/s
Step 42000: validation loss = 1.5702
Step 42100: loss = 1.6494, lr = 0.0002, speed = 91691 tok/s
Step 42200: loss = 1.7969, lr = 0.0002, speed = 91706 tok/s
Step 42300: loss = 1.6977, lr = 0.0002, speed = 91721 tok/s
Step 42400: loss = 1.5509, lr = 0.0002, speed = 91736 tok/s
Step 42500: loss = 1.5857, lr = 0.0002, speed = 91751 tok/s
Step 42600: loss = 1.6007, lr = 0.0002, speed = 91765 tok/s
Step 42700: loss = 1.5810, lr = 0.0002, speed = 91780 tok/s
Step 42800: loss = 1.6880, lr = 0.0002, speed = 91794 tok/s
Step 42900: loss = 1.6365, lr = 0.0002, speed = 91808 tok/s
Step 43000: loss = 1.6657, lr = 0.0002, speed = 91822 tok/s
Step 43000: validation loss = 1.5615
Step 43100: loss = 1.5235, lr = 0.0002, speed = 91685 tok/s
Step 43200: loss = 1.5835, lr = 0.0002, speed = 91700 tok/s
Step 43300: loss = 1.6977, lr = 0.0002, speed = 91715 tok/s
Step 43400: loss = 1.6697, lr = 0.0002, speed = 91730 tok/s
Step 43500: loss = 1.6528, lr = 0.0002, speed = 91745 tok/s
Step 43600: loss = 1.6415, lr = 0.0002, speed = 91760 tok/s
Step 43700: loss = 1.6740, lr = 0.0002, speed = 91775 tok/s
Step 43800: loss = 1.6662, lr = 0.0002, speed = 91790 tok/s
Step 43900: loss = 1.5965, lr = 0.0002, speed = 91804 tok/s
Step 44000: loss = 1.6559, lr = 0.0002, speed = 91819 tok/s
Step 44000: validation loss = 1.5599
Step 44100: loss = 1.6526, lr = 0.0002, speed = 91683 tok/s
Step 44200: loss = 1.6020, lr = 0.0002, speed = 91697 tok/s
Step 44300: loss = 1.5479, lr = 0.0002, speed = 91710 tok/s
Step 44400: loss = 1.6551, lr = 0.0002, speed = 91724 tok/s
Step 44500: loss = 1.7328, lr = 0.0002, speed = 91738 tok/s
Step 44600: loss = 1.6796, lr = 0.0002, speed = 91752 tok/s
Step 44700: loss = 1.7255, lr = 0.0002, speed = 91766 tok/s
Step 44800: loss = 1.6929, lr = 0.0002, speed = 91780 tok/s
Step 44900: loss = 1.6906, lr = 0.0002, speed = 91793 tok/s
Step 45000: loss = 1.6386, lr = 0.0002, speed = 91807 tok/s
Step 45000: validation loss = 1.5583
Step 45100: loss = 1.6044, lr = 0.0002, speed = 91675 tok/s
Step 45200: loss = 1.6466, lr = 0.0002, speed = 91689 tok/s
Step 45300: loss = 1.5631, lr = 0.0002, speed = 91703 tok/s
Step 45400: loss = 1.6673, lr = 0.0002, speed = 91717 tok/s
Step 45500: loss = 1.6400, lr = 0.0002, speed = 91731 tok/s
Step 45600: loss = 1.5082, lr = 0.0002, speed = 91746 tok/s
Step 45700: loss = 1.5737, lr = 0.0002, speed = 91760 tok/s
Step 45800: loss = 1.7381, lr = 0.0002, speed = 91774 tok/s
Step 45900: loss = 1.6108, lr = 0.0002, speed = 91788 tok/s
Step 46000: loss = 1.6693, lr = 0.0002, speed = 91802 tok/s
Step 46000: validation loss = 1.5574
Step 46100: loss = 1.6711, lr = 0.0002, speed = 91673 tok/s
Step 46200: loss = 1.7972, lr = 0.0002, speed = 91688 tok/s
Step 46300: loss = 1.5519, lr = 0.0002, speed = 91702 tok/s
Step 46400: loss = 1.6958, lr = 0.0002, speed = 91716 tok/s
Step 46500: loss = 1.5688, lr = 0.0002, speed = 91729 tok/s
Step 46600: loss = 1.6375, lr = 0.0002, speed = 91743 tok/s
Step 46700: loss = 1.6369, lr = 0.0002, speed = 91757 tok/s
Step 46800: loss = 1.6336, lr = 0.0002, speed = 91770 tok/s
Step 46900: loss = 1.6627, lr = 0.0002, speed = 91784 tok/s
Step 47000: loss = 1.6057, lr = 0.0002, speed = 91798 tok/s
Step 47000: validation loss = 1.5482
Step 47100: loss = 1.6389, lr = 0.0002, speed = 91675 tok/s
Step 47200: loss = 1.7410, lr = 0.0002, speed = 91688 tok/s
Step 47300: loss = 1.5762, lr = 0.0002, speed = 91702 tok/s
Step 47400: loss = 1.6384, lr = 0.0002, speed = 91716 tok/s
Step 47500: loss = 1.6020, lr = 0.0002, speed = 91730 tok/s
Step 47600: loss = 1.5982, lr = 0.0002, speed = 91743 tok/s
Step 47700: loss = 1.6489, lr = 0.0002, speed = 91757 tok/s
Step 47800: loss = 1.5608, lr = 0.0002, speed = 91770 tok/s
Step 47900: loss = 1.6485, lr = 0.0002, speed = 91784 tok/s
Step 48000: loss = 1.6848, lr = 0.0002, speed = 91797 tok/s
Step 48000: validation loss = 1.5529
Step 48100: loss = 1.5827, lr = 0.0002, speed = 91672 tok/s
Step 48200: loss = 1.5746, lr = 0.0002, speed = 91686 tok/s
Step 48300: loss = 1.5904, lr = 0.0002, speed = 91699 tok/s
Step 48400: loss = 1.6627, lr = 0.0002, speed = 91712 tok/s
Step 48500: loss = 1.6108, lr = 0.0002, speed = 91725 tok/s
Step 48600: loss = 1.5907, lr = 0.0002, speed = 91738 tok/s
Step 48700: loss = 1.8328, lr = 0.0002, speed = 91750 tok/s
Step 48800: loss = 1.5785, lr = 0.0002, speed = 91763 tok/s
Step 48900: loss = 1.5666, lr = 0.0002, speed = 91775 tok/s
Step 49000: loss = 1.6758, lr = 0.0002, speed = 91788 tok/s
Step 49000: validation loss = 1.5429
Step 49100: loss = 1.6482, lr = 0.0002, speed = 91669 tok/s
Step 49200: loss = 1.5954, lr = 0.0002, speed = 91682 tok/s
Step 49300: loss = 1.5986, lr = 0.0002, speed = 91694 tok/s
Step 49400: loss = 1.5501, lr = 0.0002, speed = 91707 tok/s
Step 49500: loss = 1.4919, lr = 0.0002, speed = 91720 tok/s
Step 49600: loss = 1.4908, lr = 0.0002, speed = 91733 tok/s
Step 49700: loss = 1.6186, lr = 0.0002, speed = 91746 tok/s
Step 49800: loss = 1.5999, lr = 0.0002, speed = 91759 tok/s
Step 49900: loss = 1.6279, lr = 0.0002, speed = 91772 tok/s
Step 50000: loss = 1.5528, lr = 0.0002, speed = 91785 tok/s
Step 50000: validation loss = 1.5335
Step 50100: loss = 1.5617, lr = 0.0002, speed = 91667 tok/s
Step 50200: loss = 1.7178, lr = 0.0002, speed = 91680 tok/s
Step 50300: loss = 1.5123, lr = 0.0001, speed = 91693 tok/s
Step 50400: loss = 1.6458, lr = 0.0001, speed = 91706 tok/s
Step 50500: loss = 1.6044, lr = 0.0001, speed = 91719 tok/s
Step 50600: loss = 1.6966, lr = 0.0001, speed = 91732 tok/s
Step 50700: loss = 1.6661, lr = 0.0001, speed = 91745 tok/s
Step 50800: loss = 1.5624, lr = 0.0001, speed = 91758 tok/s
Step 50900: loss = 1.6347, lr = 0.0001, speed = 91771 tok/s
Step 51000: loss = 1.4859, lr = 0.0001, speed = 91784 tok/s
Step 51000: validation loss = 1.5274
Step 51100: loss = 1.5315, lr = 0.0001, speed = 91667 tok/s
Step 51200: loss = 1.6201, lr = 0.0001, speed = 91680 tok/s
Step 51300: loss = 1.5977, lr = 0.0001, speed = 91692 tok/s
Step 51400: loss = 1.5830, lr = 0.0001, speed = 91705 tok/s
Step 51500: loss = 1.5975, lr = 0.0001, speed = 91718 tok/s
Step 51600: loss = 1.7263, lr = 0.0001, speed = 91731 tok/s
Step 51700: loss = 1.5706, lr = 0.0001, speed = 91743 tok/s
Step 51800: loss = 1.6309, lr = 0.0001, speed = 91756 tok/s
Step 51900: loss = 1.6131, lr = 0.0001, speed = 91768 tok/s
Step 52000: loss = 1.5395, lr = 0.0001, speed = 91780 tok/s
Step 52000: validation loss = 1.5355
Step 52100: loss = 1.6003, lr = 0.0001, speed = 91665 tok/s
Step 52200: loss = 1.5414, lr = 0.0001, speed = 91677 tok/s
Step 52300: loss = 1.5934, lr = 0.0001, speed = 91689 tok/s
Step 52400: loss = 1.5603, lr = 0.0001, speed = 91701 tok/s
Step 52500: loss = 1.7383, lr = 0.0001, speed = 91713 tok/s
Step 52600: loss = 1.6872, lr = 0.0001, speed = 91725 tok/s
Step 52700: loss = 1.6298, lr = 0.0001, speed = 91736 tok/s
Step 52800: loss = 1.5814, lr = 0.0001, speed = 91748 tok/s
Step 52900: loss = 1.6359, lr = 0.0001, speed = 91760 tok/s
Step 53000: loss = 1.5571, lr = 0.0001, speed = 91772 tok/s
Step 53000: validation loss = 1.5238
Step 53100: loss = 1.5991, lr = 0.0001, speed = 91662 tok/s
Step 53200: loss = 1.6013, lr = 0.0001, speed = 91674 tok/s
Step 53300: loss = 1.5127, lr = 0.0001, speed = 91686 tok/s
Step 53400: loss = 1.7260, lr = 0.0001, speed = 91699 tok/s
Step 53500: loss = 1.4946, lr = 0.0001, speed = 91711 tok/s
Step 53600: loss = 1.5173, lr = 0.0001, speed = 91723 tok/s
Step 53700: loss = 1.5038, lr = 0.0001, speed = 91735 tok/s
Step 53800: loss = 1.5610, lr = 0.0001, speed = 91747 tok/s
Step 53900: loss = 1.5618, lr = 0.0001, speed = 91759 tok/s
Step 54000: loss = 1.5719, lr = 0.0001, speed = 91771 tok/s
Step 54000: validation loss = 1.5146
Step 54100: loss = 1.5787, lr = 0.0001, speed = 91660 tok/s
Step 54200: loss = 1.6258, lr = 0.0001, speed = 91672 tok/s
Step 54300: loss = 1.5870, lr = 0.0001, speed = 91683 tok/s
Step 54400: loss = 1.6105, lr = 0.0001, speed = 91695 tok/s
Step 54500: loss = 1.5900, lr = 0.0001, speed = 91706 tok/s
Step 54600: loss = 1.5349, lr = 0.0001, speed = 91718 tok/s
Step 54700: loss = 1.5205, lr = 0.0001, speed = 91729 tok/s
Step 54800: loss = 1.5473, lr = 0.0001, speed = 91741 tok/s
Step 54900: loss = 1.6246, lr = 0.0001, speed = 91752 tok/s
Step 55000: loss = 1.6495, lr = 0.0001, speed = 91763 tok/s
Step 55000: validation loss = 1.5128
Step 55100: loss = 1.6450, lr = 0.0001, speed = 91655 tok/s
Step 55200: loss = 1.5461, lr = 0.0001, speed = 91666 tok/s
Step 55300: loss = 1.4920, lr = 0.0001, speed = 91677 tok/s
Step 55400: loss = 1.5069, lr = 0.0001, speed = 91688 tok/s
Step 55500: loss = 1.6978, lr = 0.0001, speed = 91699 tok/s
Step 55600: loss = 1.4913, lr = 0.0001, speed = 91711 tok/s
Step 55700: loss = 1.5093, lr = 0.0001, speed = 91722 tok/s
Step 55800: loss = 1.5040, lr = 0.0001, speed = 91733 tok/s
Step 55900: loss = 1.6404, lr = 0.0001, speed = 91744 tok/s
Step 56000: loss = 1.5073, lr = 0.0001, speed = 91755 tok/s
Step 56000: validation loss = 1.5028
Step 56100: loss = 1.5334, lr = 0.0001, speed = 91648 tok/s
Step 56200: loss = 1.5193, lr = 0.0001, speed = 91660 tok/s
Step 56300: loss = 1.5630, lr = 0.0001, speed = 91671 tok/s
Step 56400: loss = 1.5098, lr = 0.0001, speed = 91682 tok/s
Step 56500: loss = 1.5062, lr = 0.0001, speed = 91693 tok/s
Step 56600: loss = 1.5580, lr = 0.0001, speed = 91704 tok/s
Step 56700: loss = 1.5979, lr = 0.0001, speed = 91715 tok/s
Step 56800: loss = 1.5767, lr = 0.0001, speed = 91726 tok/s
Step 56900: loss = 1.5345, lr = 0.0001, speed = 91737 tok/s
Step 57000: loss = 1.6201, lr = 0.0001, speed = 91748 tok/s
Step 57000: validation loss = 1.5076
Step 57100: loss = 1.5591, lr = 0.0001, speed = 91644 tok/s
Step 57200: loss = 1.5373, lr = 0.0001, speed = 91654 tok/s
Step 57300: loss = 1.5793, lr = 0.0001, speed = 91665 tok/s
Step 57400: loss = 1.4627, lr = 0.0001, speed = 91676 tok/s
Step 57500: loss = 1.5524, lr = 0.0001, speed = 91687 tok/s
Step 57600: loss = 1.5727, lr = 0.0001, speed = 91698 tok/s
Step 57700: loss = 1.4988, lr = 0.0001, speed = 91708 tok/s
Step 57800: loss = 1.5323, lr = 0.0001, speed = 91719 tok/s
Step 57900: loss = 1.5601, lr = 0.0001, speed = 91730 tok/s
Step 58000: loss = 1.5819, lr = 0.0001, speed = 91740 tok/s
Step 58000: validation loss = 1.5021
Step 58100: loss = 1.6345, lr = 0.0001, speed = 91639 tok/s
Step 58200: loss = 1.6233, lr = 0.0001, speed = 91650 tok/s
Step 58300: loss = 1.5677, lr = 0.0001, speed = 91661 tok/s
Step 58400: loss = 1.5136, lr = 0.0001, speed = 91672 tok/s
Step 58500: loss = 1.6471, lr = 0.0001, speed = 91682 tok/s
Step 58600: loss = 1.6821, lr = 0.0001, speed = 91693 tok/s
Step 58700: loss = 1.4735, lr = 0.0001, speed = 91703 tok/s
Step 58800: loss = 1.5587, lr = 0.0001, speed = 91714 tok/s
Step 58900: loss = 1.5682, lr = 0.0001, speed = 91724 tok/s
Step 59000: loss = 1.6177, lr = 0.0001, speed = 91735 tok/s
Step 59000: validation loss = 1.4988
Step 59100: loss = 1.5012, lr = 0.0001, speed = 91636 tok/s
Step 59200: loss = 1.5710, lr = 0.0001, speed = 91646 tok/s
Step 59300: loss = 1.5834, lr = 0.0001, speed = 91657 tok/s
Step 59400: loss = 1.5655, lr = 0.0001, speed = 91667 tok/s
Step 59500: loss = 1.5779, lr = 0.0001, speed = 91678 tok/s
Step 59600: loss = 1.5945, lr = 0.0001, speed = 91689 tok/s
Step 59700: loss = 1.6269, lr = 0.0001, speed = 91700 tok/s
Step 59800: loss = 1.6178, lr = 0.0001, speed = 91711 tok/s
Step 59900: loss = 1.6978, lr = 0.0001, speed = 91722 tok/s
Step 60000: loss = 1.6079, lr = 0.0001, speed = 91733 tok/s
Step 60000: validation loss = 1.4971
Step 60100: loss = 1.6121, lr = 0.0001, speed = 91635 tok/s
Step 60200: loss = 1.5220, lr = 0.0001, speed = 91646 tok/s
Step 60300: loss = 1.5716, lr = 0.0001, speed = 91657 tok/s
Step 60400: loss = 1.5998, lr = 0.0001, speed = 91668 tok/s
Step 60500: loss = 1.4851, lr = 0.0001, speed = 91678 tok/s
Step 60600: loss = 1.5774, lr = 0.0001, speed = 91688 tok/s
Step 60700: loss = 1.5815, lr = 0.0001, speed = 91699 tok/s
Step 60800: loss = 1.5470, lr = 0.0001, speed = 91709 tok/s
Step 60900: loss = 1.5102, lr = 0.0001, speed = 91719 tok/s
Step 61000: loss = 1.5797, lr = 0.0001, speed = 91729 tok/s
Step 61000: validation loss = 1.4930
Step 61100: loss = 1.5806, lr = 0.0001, speed = 91632 tok/s
Step 61200: loss = 1.5564, lr = 0.0001, speed = 91642 tok/s
Step 61300: loss = 1.5333, lr = 0.0001, speed = 91653 tok/s
Step 61400: loss = 1.6057, lr = 0.0001, speed = 91663 tok/s
Step 61500: loss = 1.5548, lr = 0.0001, speed = 91673 tok/s
Step 61600: loss = 1.5285, lr = 0.0001, speed = 91683 tok/s
Step 61700: loss = 1.5629, lr = 0.0001, speed = 91693 tok/s
Step 61800: loss = 1.5466, lr = 0.0001, speed = 91703 tok/s
Step 61900: loss = 1.4991, lr = 0.0001, speed = 91713 tok/s
Step 62000: loss = 1.5377, lr = 0.0001, speed = 91723 tok/s
Step 62000: validation loss = 1.4918
Step 62100: loss = 1.5631, lr = 0.0001, speed = 91627 tok/s
Step 62200: loss = 1.5481, lr = 0.0001, speed = 91637 tok/s
Step 62300: loss = 1.6257, lr = 0.0001, speed = 91647 tok/s
Step 62400: loss = 1.6369, lr = 0.0001, speed = 91657 tok/s
Step 62500: loss = 1.6510, lr = 0.0001, speed = 91667 tok/s
Step 62600: loss = 1.5854, lr = 0.0001, speed = 91677 tok/s
Step 62700: loss = 1.5830, lr = 0.0001, speed = 91688 tok/s
Step 62800: loss = 1.5652, lr = 0.0001, speed = 91698 tok/s
Step 62900: loss = 1.5354, lr = 0.0001, speed = 91708 tok/s
Step 63000: loss = 1.5783, lr = 0.0001, speed = 91718 tok/s
Step 63000: validation loss = 1.4873
Step 63100: loss = 1.6372, lr = 0.0001, speed = 91624 tok/s
Step 63200: loss = 1.4611, lr = 0.0001, speed = 91635 tok/s
Step 63300: loss = 1.5876, lr = 0.0001, speed = 91645 tok/s
Step 63400: loss = 1.5144, lr = 0.0001, speed = 91656 tok/s
Step 63500: loss = 1.5845, lr = 0.0001, speed = 91666 tok/s
Step 63600: loss = 1.5698, lr = 0.0001, speed = 91676 tok/s
Step 63700: loss = 1.4845, lr = 0.0001, speed = 91687 tok/s
Step 63800: loss = 1.6204, lr = 0.0001, speed = 91697 tok/s
Step 63900: loss = 1.5928, lr = 0.0001, speed = 91708 tok/s
Step 64000: loss = 1.5500, lr = 0.0001, speed = 91718 tok/s
Step 64000: validation loss = 1.4912
Step 64100: loss = 1.5516, lr = 0.0001, speed = 91624 tok/s
Step 64200: loss = 1.5644, lr = 0.0001, speed = 91634 tok/s
Step 64300: loss = 1.5654, lr = 0.0001, speed = 91645 tok/s
Step 64400: loss = 1.5211, lr = 0.0001, speed = 91655 tok/s
Step 64500: loss = 1.6192, lr = 0.0001, speed = 91665 tok/s
Step 64600: loss = 1.6004, lr = 0.0001, speed = 91676 tok/s
Step 64700: loss = 1.5550, lr = 0.0001, speed = 91686 tok/s
Step 64800: loss = 1.6145, lr = 0.0001, speed = 91696 tok/s
Step 64900: loss = 1.5402, lr = 0.0001, speed = 91706 tok/s
Step 65000: loss = 1.5034, lr = 0.0001, speed = 91716 tok/s
Step 65000: validation loss = 1.4775
Step 65100: loss = 1.5959, lr = 0.0001, speed = 91625 tok/s
Step 65200: loss = 1.5425, lr = 0.0001, speed = 91635 tok/s
Step 65300: loss = 1.6030, lr = 0.0001, speed = 91646 tok/s
Step 65400: loss = 1.4658, lr = 0.0001, speed = 91656 tok/s
Step 65500: loss = 1.5584, lr = 0.0001, speed = 91666 tok/s
Step 65600: loss = 1.4867, lr = 0.0001, speed = 91675 tok/s
Step 65700: loss = 1.5222, lr = 0.0001, speed = 91686 tok/s
Step 65800: loss = 1.4863, lr = 0.0001, speed = 91696 tok/s
Step 65900: loss = 1.5172, lr = 0.0001, speed = 91706 tok/s
Step 66000: loss = 1.6171, lr = 0.0001, speed = 91716 tok/s
Step 66000: validation loss = 1.4808
Step 66100: loss = 1.5554, lr = 0.0001, speed = 91625 tok/s
Step 66200: loss = 1.5231, lr = 0.0001, speed = 91635 tok/s
Step 66300: loss = 1.5498, lr = 0.0001, speed = 91645 tok/s
Step 66400: loss = 1.5194, lr = 0.0001, speed = 91655 tok/s
Step 66500: loss = 1.4709, lr = 0.0001, speed = 91665 tok/s
Step 66600: loss = 1.5040, lr = 0.0001, speed = 91675 tok/s
Step 66700: loss = 1.5487, lr = 0.0001, speed = 91685 tok/s
Step 66800: loss = 1.5947, lr = 0.0001, speed = 91695 tok/s
Step 66900: loss = 1.4775, lr = 0.0001, speed = 91705 tok/s
Step 67000: loss = 1.5691, lr = 0.0001, speed = 91715 tok/s
Step 67000: validation loss = 1.4727
Step 67100: loss = 1.5087, lr = 0.0001, speed = 91624 tok/s
Step 67200: loss = 1.5620, lr = 0.0001, speed = 91634 tok/s
Step 67300: loss = 1.5497, lr = 0.0001, speed = 91643 tok/s
Step 67400: loss = 1.5343, lr = 0.0001, speed = 91653 tok/s
Step 67500: loss = 1.5442, lr = 0.0001, speed = 91663 tok/s
Step 67600: loss = 1.4837, lr = 0.0001, speed = 91672 tok/s
Step 67700: loss = 1.5011, lr = 0.0001, speed = 91682 tok/s
Step 67800: loss = 1.5684, lr = 0.0001, speed = 91691 tok/s
Step 67900: loss = 1.5190, lr = 0.0001, speed = 91701 tok/s
Step 68000: loss = 1.5473, lr = 0.0001, speed = 91710 tok/s
Step 68000: validation loss = 1.4696
Step 68100: loss = 1.5311, lr = 0.0001, speed = 91622 tok/s
Step 68200: loss = 1.4362, lr = 0.0001, speed = 91631 tok/s
Step 68300: loss = 1.5403, lr = 0.0001, speed = 91641 tok/s
Step 68400: loss = 1.4200, lr = 0.0001, speed = 91651 tok/s
Step 68500: loss = 1.5113, lr = 0.0001, speed = 91660 tok/s
Step 68600: loss = 1.6390, lr = 0.0001, speed = 91670 tok/s
Step 68700: loss = 1.6774, lr = 0.0001, speed = 91679 tok/s
Step 68800: loss = 1.5453, lr = 0.0001, speed = 91689 tok/s
Step 68900: loss = 1.6687, lr = 0.0001, speed = 91698 tok/s
Step 69000: loss = 1.5133, lr = 0.0001, speed = 91707 tok/s
Step 69000: validation loss = 1.4570
Step 69100: loss = 1.5024, lr = 0.0001, speed = 91621 tok/s
Step 69200: loss = 1.5788, lr = 0.0001, speed = 91631 tok/s
Step 69300: loss = 1.4331, lr = 0.0001, speed = 91641 tok/s
Step 69400: loss = 1.6062, lr = 0.0001, speed = 91651 tok/s
Step 69500: loss = 1.6207, lr = 0.0001, speed = 91660 tok/s
Step 69600: loss = 1.5114, lr = 0.0001, speed = 91670 tok/s
Step 69700: loss = 1.5596, lr = 0.0001, speed = 91680 tok/s
Step 69800: loss = 1.4108, lr = 0.0001, speed = 91690 tok/s
Step 69900: loss = 1.5442, lr = 0.0001, speed = 91700 tok/s
Step 70000: loss = 1.3742, lr = 0.0001, speed = 91709 tok/s
Step 70000: validation loss = 1.4673
Step 70100: loss = 1.4894, lr = 0.0001, speed = 91625 tok/s
Step 70200: loss = 1.5455, lr = 0.0001, speed = 91635 tok/s
Step 70300: loss = 1.5097, lr = 0.0001, speed = 91644 tok/s
Step 70400: loss = 1.5588, lr = 0.0001, speed = 91654 tok/s
Step 70500: loss = 1.4468, lr = 0.0001, speed = 91663 tok/s
Step 70600: loss = 1.5552, lr = 0.0001, speed = 91672 tok/s
Step 70700: loss = 1.5062, lr = 0.0001, speed = 91681 tok/s
Step 70800: loss = 1.6598, lr = 0.0001, speed = 91690 tok/s
Step 70900: loss = 1.5763, lr = 0.0001, speed = 91699 tok/s
Step 71000: loss = 1.4760, lr = 0.0001, speed = 91708 tok/s
Step 71000: validation loss = 1.4596
Step 71100: loss = 1.5494, lr = 0.0001, speed = 91624 tok/s
Step 71200: loss = 1.4410, lr = 0.0001, speed = 91633 tok/s
Step 71300: loss = 1.5322, lr = 0.0001, speed = 91642 tok/s
Step 71400: loss = 1.5734, lr = 0.0001, speed = 91651 tok/s
Step 71500: loss = 1.7013, lr = 0.0001, speed = 91660 tok/s
Step 71600: loss = 1.4768, lr = 0.0001, speed = 91669 tok/s
Step 71700: loss = 1.4770, lr = 0.0001, speed = 91678 tok/s
Step 71800: loss = 1.4472, lr = 0.0001, speed = 91687 tok/s
Step 71900: loss = 1.5327, lr = 0.0001, speed = 91697 tok/s
Step 72000: loss = 1.6249, lr = 0.0001, speed = 91706 tok/s
Step 72000: validation loss = 1.4607
Step 72100: loss = 1.5920, lr = 0.0001, speed = 91623 tok/s
Step 72200: loss = 1.5867, lr = 0.0001, speed = 91632 tok/s
Step 72300: loss = 1.4375, lr = 0.0001, speed = 91641 tok/s
Step 72400: loss = 1.4840, lr = 0.0001, speed = 91650 tok/s
Step 72500: loss = 1.5337, lr = 0.0001, speed = 91659 tok/s
Step 72600: loss = 1.5380, lr = 0.0001, speed = 91668 tok/s
Step 72700: loss = 1.5301, lr = 0.0001, speed = 91676 tok/s
Step 72800: loss = 1.4811, lr = 0.0001, speed = 91685 tok/s
Step 72900: loss = 1.4847, lr = 0.0001, speed = 91694 tok/s
Step 73000: loss = 1.5851, lr = 0.0001, speed = 91702 tok/s
Step 73000: validation loss = 1.4486
Step 73100: loss = 1.4716, lr = 0.0001, speed = 91619 tok/s
Step 73200: loss = 1.4682, lr = 0.0001, speed = 91628 tok/s
Step 73300: loss = 1.4889, lr = 0.0001, speed = 91636 tok/s
Step 73400: loss = 1.4577, lr = 0.0000, speed = 91645 tok/s
Step 73500: loss = 1.3494, lr = 0.0000, speed = 91653 tok/s
Step 73600: loss = 1.5645, lr = 0.0000, speed = 91662 tok/s
Step 73700: loss = 1.4270, lr = 0.0000, speed = 91670 tok/s
Step 73800: loss = 1.4954, lr = 0.0000, speed = 91679 tok/s
